datetime,value
2018-04-27 16:37:30.761,offline
2018-04-27 16:37:40.761,offline
2018-04-27 16:37:50.761,offline
2018-04-27 16:38:00.761,offline
2018-04-27 16:38:10.761,offline
2018-04-27 16:38:20.761,offline
2018-04-27 16:38:30.761,offline
2018-04-27 16:38:40.761,offline
2018-04-27 16:38:50.761,offline
2018-04-27 16:39:00.761,offline
2018-04-27 16:39:10.761,offline
2018-04-27 16:39:20.761,offline
2018-04-27 16:39:30.761,offline
2018-04-27 16:39:40.761,offline
2018-04-27 16:39:50.761,offline
2018-04-27 16:40:00.761,offline
2018-04-27 16:40:10.761,offline
2018-04-27 16:40:20.761,offline
2018-04-27 16:40:30.761,offline
2018-04-27 16:40:40.761,offline
2018-04-27 16:40:50.761,offline
2018-04-27 16:41:00.761,offline
2018-04-27 16:41:10.761,offline
2018-04-27 16:41:20.761,offline
2018-04-27 16:41:30.761,offline
2018-04-27 16:41:40.761,offline
2018-04-27 16:41:50.761,offline
2018-04-27 16:42:00.761,offline
2018-04-27 16:42:10.761,offline
2018-04-27 16:42:20.761,offline
2018-04-27 16:42:30.761,offline
2018-04-27 16:42:40.761,offline
2018-04-27 16:42:50.761,offline
2018-04-27 16:43:00.761,offline
2018-04-27 16:43:10.761,offline
2018-04-27 16:43:20.761,offline
2018-04-27 16:43:30.761,offline
2018-04-27 16:43:40.761,offline
2018-04-27 16:43:50.761,offline
2018-04-27 16:44:00.761,offline
2018-04-27 16:44:10.760,offline
2018-04-27 16:44:20.761,offline
2018-04-27 16:44:30.761,offline
2018-04-27 16:44:40.761,offline
2018-04-27 16:44:50.761,offline
2018-04-27 16:45:00.761,offline
2018-04-27 16:45:10.761,offline
2018-04-27 16:45:20.761,offline
2018-04-27 16:45:30.761,offline
2018-04-27 16:45:40.761,offline
2018-04-27 16:45:50.761,offline
2018-04-27 16:46:00.761,offline
2018-04-27 16:46:10.761,offline
2018-04-27 16:46:20.761,offline
2018-04-27 16:46:30.761,offline
2018-04-27 16:46:40.761,offline
2018-04-27 16:46:50.761,offline
2018-04-27 16:47:00.761,offline
2018-04-27 16:47:10.761,offline
2018-04-27 16:47:20.761,offline
2018-04-27 16:47:30.761,offline
2018-04-27 16:47:40.761,offline
2018-04-27 16:47:50.761,offline
2018-04-27 16:48:00.761,offline
2018-04-27 16:48:10.761,offline
2018-04-27 16:48:20.761,offline
2018-04-27 16:48:30.841,offline
2018-04-27 16:48:40.761,offline
2018-04-27 16:48:50.761,offline
2018-04-27 16:49:00.761,offline
2018-04-27 16:49:10.761,offline
2018-04-27 16:49:20.761,offline
2018-04-27 16:49:30.761,offline
2018-04-27 16:49:40.761,offline
2018-04-27 16:49:50.761,offline
2018-04-27 16:50:00.761,offline
2018-04-27 16:50:10.761,offline
2018-04-27 16:50:20.761,offline
2018-04-27 16:50:30.791,offline
2018-04-27 16:50:40.761,offline
2018-04-27 16:50:50.761,offline
2018-04-27 16:51:00.761,offline
2018-04-27 16:51:10.761,offline
2018-04-27 16:51:20.761,offline
2018-04-27 16:51:30.761,offline
2018-04-27 16:51:40.761,offline
2018-04-27 16:51:50.761,offline
2018-04-27 16:52:00.761,offline
2018-04-27 16:52:10.761,offline
2018-04-27 16:52:20.761,offline
2018-04-27 16:52:30.761,offline
2018-04-27 16:52:40.761,offline
2018-04-27 16:52:50.761,offline
2018-04-27 16:53:00.761,offline
2018-04-27 16:53:10.761,offline
2018-04-27 16:53:20.761,offline
2018-04-27 16:53:30.761,offline
2018-04-27 16:53:40.761,offline
2018-04-27 16:53:50.761,offline
2018-04-27 16:54:00.761,offline
2018-04-27 16:54:10.761,offline
2018-04-27 16:54:20.761,offline
2018-04-27 16:54:30.761,offline
2018-04-27 16:54:40.761,offline
2018-04-27 16:54:50.761,offline
2018-04-27 16:55:00.761,offline
2018-04-27 16:55:10.761,offline
2018-04-27 16:55:20.761,offline
2018-04-27 16:55:30.761,offline
2018-04-27 16:55:40.761,offline
2018-04-27 16:55:50.761,offline
2018-04-27 16:56:00.761,offline
2018-04-27 16:56:10.761,offline
2018-04-27 16:56:20.761,offline
2018-04-27 16:56:30.761,offline
2018-04-27 16:56:40.761,offline
2018-04-27 16:56:50.761,offline
2018-04-27 16:57:00.761,offline
2018-04-27 16:57:10.761,offline
2018-04-27 16:57:20.761,offline
2018-04-27 16:57:30.761,offline
2018-04-27 16:57:40.761,offline
2018-04-27 16:57:50.761,offline
2018-04-27 16:58:00.761,offline
2018-04-27 16:58:10.761,offline
2018-04-27 16:58:20.761,offline
2018-04-27 16:58:30.761,offline
2018-04-27 16:58:40.761,offline
2018-04-27 16:58:50.761,offline
2018-04-27 16:59:00.761,offline
2018-04-27 16:59:10.761,offline
2018-04-27 16:59:20.761,offline
2018-04-27 16:59:30.761,offline
2018-04-27 16:59:40.761,offline
2018-04-27 16:59:50.761,offline
2018-04-27 17:00:00.761,offline
2018-04-27 17:00:10.761,offline
2018-04-27 17:00:20.761,offline
2018-04-27 17:00:30.761,offline
2018-04-27 17:00:40.761,offline
2018-04-27 17:00:50.761,offline
2018-04-27 17:01:00.761,offline
2018-04-27 17:01:10.761,offline
2018-04-27 17:01:20.761,offline
2018-04-27 17:01:30.761,offline
2018-04-27 17:01:40.761,offline
2018-04-27 17:01:50.761,offline
2018-04-27 17:02:00.761,offline
2018-04-27 17:02:10.761,offline
2018-04-27 17:02:20.761,offline
2018-04-27 17:02:30.761,offline
2018-04-27 17:02:40.761,offline
2018-04-27 17:02:50.761,offline
2018-04-27 17:03:00.761,offline
2018-04-27 17:03:10.761,offline
2018-04-27 17:03:20.761,offline
2018-04-27 17:03:30.761,offline
2018-04-27 17:03:40.761,offline
2018-04-27 17:03:50.761,offline
2018-04-27 17:04:00.761,offline
2018-04-27 17:04:10.761,offline
2018-04-27 17:04:20.761,offline
2018-04-27 17:04:30.761,offline
2018-04-27 17:04:40.761,offline
2018-04-27 17:04:50.761,offline
2018-04-27 17:05:00.761,offline
2018-04-27 17:05:10.761,offline
2018-04-27 17:05:20.761,offline
2018-04-27 17:05:30.761,offline
2018-04-27 17:05:40.761,offline
2018-04-27 17:05:50.761,offline
2018-04-27 17:06:00.761,offline
2018-04-27 17:06:10.761,offline
2018-04-27 17:06:20.761,offline
2018-04-27 17:06:30.761,offline
2018-04-27 17:06:40.761,offline
2018-04-27 17:06:50.761,offline
2018-04-27 17:07:00.761,offline
2018-04-27 17:07:10.761,offline
2018-04-27 17:07:20.761,offline
2018-04-27 17:07:30.761,offline
2018-04-27 17:07:40.761,offline
2018-04-27 17:07:50.761,offline
2018-04-27 17:08:00.761,offline
2018-04-27 17:08:10.761,offline
2018-04-27 17:08:20.761,offline
2018-04-27 17:08:30.761,offline
2018-04-27 17:08:40.761,offline
2018-04-27 17:08:50.761,offline
2018-04-27 17:09:00.761,offline
2018-04-27 17:09:10.761,offline
2018-04-27 17:09:20.761,offline
2018-04-27 17:09:30.761,offline
2018-04-27 17:09:40.761,offline
2018-04-27 17:09:50.761,offline
2018-04-27 17:10:00.761,offline
2018-04-27 17:10:10.761,offline
2018-04-27 17:10:20.761,offline
2018-04-27 17:10:30.761,offline
2018-04-27 17:10:40.761,offline
2018-04-27 17:10:50.761,offline
2018-04-27 17:11:00.761,offline
2018-04-27 17:11:10.761,offline
2018-04-27 17:11:20.761,offline
2018-04-27 17:11:30.761,offline
2018-04-27 17:11:40.761,offline
2018-04-27 17:11:50.761,offline
2018-04-27 17:12:00.761,offline
2018-04-27 17:12:10.761,offline
2018-04-27 17:12:20.761,offline
2018-04-27 17:12:30.761,offline
2018-04-27 17:12:40.761,offline
2018-04-27 17:12:50.761,offline
2018-04-27 17:13:00.761,offline
2018-04-27 17:13:10.761,offline
2018-04-27 17:13:20.761,offline
2018-04-27 17:13:30.761,offline
2018-04-27 17:13:40.761,offline
2018-04-27 17:13:50.761,offline
2018-04-27 17:14:00.761,offline
2018-04-27 17:14:10.761,offline
2018-04-27 17:14:20.761,offline
2018-04-27 17:14:30.761,offline
2018-04-27 17:14:40.761,offline
2018-04-27 17:14:50.761,offline
2018-04-27 17:15:00.761,offline
2018-04-27 17:15:10.761,offline
2018-04-27 17:15:20.761,offline
2018-04-27 17:15:30.761,offline
2018-04-27 17:15:40.761,offline
2018-04-27 17:15:50.761,offline
2018-04-27 17:16:00.761,offline
2018-04-27 17:16:10.761,offline
2018-04-27 17:16:20.761,offline
2018-04-27 17:16:30.761,offline
2018-04-27 17:16:40.761,offline
2018-04-27 17:16:50.761,offline
2018-04-27 17:17:00.761,offline
2018-04-27 17:17:10.761,offline
2018-04-27 17:17:20.761,offline
2018-04-27 17:17:30.761,offline
2018-04-27 17:17:40.761,offline
2018-04-27 17:17:50.761,offline
2018-04-27 17:18:00.761,offline
2018-04-27 17:18:10.761,offline
2018-04-27 17:18:20.761,offline
2018-04-27 17:18:30.761,offline
2018-04-27 17:18:40.761,offline
2018-04-27 17:18:50.761,offline
2018-04-27 17:19:00.761,offline
2018-04-27 17:19:10.761,offline
2018-04-27 17:19:20.761,offline
2018-04-27 17:19:30.761,offline
2018-04-27 17:19:40.761,offline
2018-04-27 17:19:50.761,offline
2018-04-27 17:20:00.761,offline
2018-04-27 17:20:10.761,offline
2018-04-27 17:20:20.761,offline
2018-04-27 17:20:30.761,offline
2018-04-27 17:20:40.761,offline
2018-04-27 17:20:50.762,offline
2018-04-27 17:21:00.761,offline
2018-04-27 17:21:10.761,offline
2018-04-27 17:21:20.761,offline
2018-04-27 17:21:30.761,offline
2018-04-27 17:21:40.761,offline
2018-04-27 17:21:50.761,offline
2018-04-27 17:22:00.761,offline
2018-04-27 17:22:07.771,online
2018-04-27 17:22:17.708,online
2018-04-27 17:22:27.760,online
2018-04-27 17:22:37.791,online
2018-04-27 17:22:47.775,online
2018-04-27 17:22:57.757,online
2018-04-27 17:23:07.719,online
2018-04-27 17:23:27.667,offline
2018-04-27 17:23:37.815,online
2018-04-27 17:23:47.802,online
2018-04-27 17:24:07.667,offline
2018-04-27 17:24:17.803,online
2018-04-27 17:24:27.839,online
2018-04-27 17:24:37.769,online
2018-04-27 17:24:47.751,online
2018-04-27 17:24:57.828,online
2018-04-27 17:25:07.772,online
2018-04-27 17:25:27.667,offline
2018-04-27 17:25:37.757,online
2018-04-27 17:25:47.807,online
2018-04-27 17:25:57.706,online
2018-04-27 17:26:17.623,offline
2018-04-27 17:26:27.692,online
2018-04-27 17:26:37.735,online
2018-04-27 17:26:47.764,online
2018-04-27 17:26:57.702,online
2018-04-27 17:27:07.672,online
2018-04-27 17:27:17.768,online
2018-04-27 17:27:27.700,online
2018-04-27 17:27:37.811,online
2018-04-27 17:27:47.770,online
2018-04-27 17:27:57.690,online
2018-04-27 17:28:07.742,online
2018-04-27 17:28:17.778,online
2018-04-27 17:28:27.703,online
2018-04-27 17:28:37.789,online
2018-04-27 17:28:47.825,online
2018-04-27 17:28:57.670,online
2018-04-27 17:29:07.795,online
2018-04-27 17:29:17.710,online
2018-04-27 17:29:27.734,online
2018-04-27 17:29:37.770,online
2018-04-27 17:29:47.702,online
2018-04-27 17:29:57.796,online
2018-04-27 17:30:07.832,online
2018-04-27 17:30:17.759,online
2018-04-27 17:30:27.797,online
2018-04-27 17:30:37.728,online
2018-04-27 17:30:47.764,online
2018-04-27 17:30:57.799,online
2018-04-27 17:31:07.735,online
2018-04-27 17:31:17.782,online
2018-04-27 17:31:27.829,online
2018-04-27 17:31:38.160,online
2018-04-27 17:31:47.802,online
2018-04-27 17:31:57.817,online
2018-04-27 17:32:07.768,online
2018-04-27 17:32:17.806,online
2018-04-27 17:32:27.685,online
2018-04-27 17:32:37.831,online
2018-04-27 17:32:47.757,online
2018-04-27 17:32:57.793,online
2018-04-27 17:33:07.837,online
2018-04-27 17:33:17.744,online
2018-04-27 17:33:27.821,online
2018-04-27 17:33:37.752,online
2018-04-27 17:33:47.675,online
2018-04-27 17:33:57.828,online
2018-04-27 17:34:07.760,online
2018-04-27 17:34:17.742,online
2018-04-27 17:34:27.738,online
2018-04-27 17:34:37.725,online
2018-04-27 17:34:57.668,offline
2018-04-27 17:35:17.668,offline
2018-04-27 17:35:37.660,offline
2018-04-27 17:35:57.668,offline
2018-04-27 17:36:17.650,offline
2018-04-27 17:36:37.668,offline
2018-04-27 17:36:57.669,offline
2018-04-27 17:37:17.669,offline
2018-04-27 17:37:37.667,offline
2018-04-27 17:37:57.668,offline
2018-04-27 17:38:07.763,online
2018-04-27 17:38:17.666,online
2018-04-27 17:38:27.714,online
2018-04-27 17:38:37.752,online
2018-04-27 17:38:47.789,online
2018-04-27 17:39:07.667,offline
2018-04-27 17:39:17.674,online
2018-04-27 17:39:27.722,online
2018-04-27 17:39:37.759,online
2018-04-27 17:39:47.692,online
2018-04-27 17:40:07.667,offline
2018-04-27 17:40:17.705,online
2018-04-27 17:40:27.732,online
2018-04-27 17:40:37.764,online
2018-04-27 17:40:47.699,online
2018-04-27 17:40:57.736,online
2018-04-27 17:41:07.770,online
2018-04-27 17:41:17.717,online
2018-04-27 17:41:27.753,online
2018-04-27 17:41:37.808,online
2018-04-27 17:41:47.722,online
2018-04-27 17:42:07.667,offline
2018-04-27 17:42:17.723,online
2018-04-27 17:42:27.759,online
2018-04-27 17:42:37.693,online
2018-04-27 17:42:47.731,online
2018-04-27 17:42:57.738,online
2018-04-27 17:43:07.696,online
2018-04-27 17:43:17.730,online
2018-04-27 17:43:27.772,online
2018-04-27 17:43:47.667,offline
2018-04-27 17:43:57.770,online
2018-04-27 17:44:07.704,online
2018-04-27 17:44:17.737,online
2018-04-27 17:44:27.775,online
2018-04-27 17:44:37.709,online
2018-04-27 17:44:47.739,online
2018-04-27 17:44:57.772,online
2018-04-27 17:45:07.707,online
2018-04-27 17:45:27.667,offline
2018-04-27 17:45:47.668,offline
2018-04-27 17:45:57.673,online
2018-04-27 17:46:07.700,online
2018-04-27 17:46:17.752,online
2018-04-27 17:46:27.787,online
2018-04-27 17:46:37.719,online
2018-04-27 17:46:47.754,online
2018-04-27 17:46:57.688,online
2018-04-27 17:47:07.723,online
2018-04-27 17:47:27.668,offline
2018-04-27 17:47:37.763,online
2018-04-27 17:47:47.723,online
2018-04-27 17:47:57.726,online
2018-04-27 17:48:07.765,online
2018-04-27 17:48:17.693,online
2018-04-27 17:48:27.756,online
2018-04-27 17:48:37.770,online
2018-04-27 17:48:47.680,online
2018-04-27 17:48:57.732,online
2018-04-27 17:49:07.837,online
2018-04-27 17:49:17.700,online
2018-04-27 17:49:27.732,online
2018-04-27 17:49:37.767,online
2018-04-27 17:49:47.700,online
2018-04-27 17:49:57.741,online
2018-04-27 17:50:07.670,online
2018-04-27 17:50:17.706,online
2018-04-27 17:50:27.742,online
2018-04-27 17:50:37.777,online
2018-04-27 17:50:47.712,online
2018-04-27 17:50:57.681,online
2018-04-27 17:51:07.778,online
2018-04-27 17:51:17.713,online
2018-04-27 17:51:27.750,online
2018-04-27 17:51:37.783,online
2018-04-27 17:51:47.719,online
2018-04-27 17:51:57.752,online
2018-04-27 17:52:07.794,online
2018-04-27 17:52:17.720,online
2018-04-27 17:52:27.755,online
2018-04-27 17:52:37.791,online
2018-04-27 17:52:47.671,online
2018-04-27 17:52:57.774,online
2018-04-27 17:53:07.721,online
2018-04-27 17:53:17.667,online
2018-04-27 17:53:27.778,online
2018-04-27 17:53:37.714,online
2018-04-27 17:53:47.670,online
2018-04-27 17:53:57.787,online
2018-04-27 17:54:07.718,online
2018-04-27 17:54:17.750,online
2018-04-27 17:54:27.786,online
2018-04-27 17:54:37.719,online
2018-04-27 17:54:57.668,offline
2018-04-27 17:55:07.777,online
2018-04-27 17:55:17.984,online
2018-04-27 17:55:27.845,online
2018-04-27 17:55:37.778,online
2018-04-27 17:55:47.820,online
2018-04-27 17:55:57.849,online
2018-04-27 17:56:07.759,online
2018-04-27 17:56:17.690,online
2018-04-27 17:56:27.755,online
2018-04-27 17:56:37.781,online
2018-04-27 17:56:47.767,online
2018-04-27 17:56:57.758,online
2018-04-27 17:57:07.784,online
2018-04-27 17:57:17.721,online
2018-04-27 17:57:27.764,online
2018-04-27 17:57:37.790,online
2018-04-27 17:57:47.805,online
2018-04-27 17:57:57.703,online
2018-04-27 17:58:07.796,online
2018-04-27 17:58:17.775,online
2018-04-27 17:58:27.919,online
2018-04-27 17:58:37.981,online
2018-04-27 17:58:47.788,online
2018-04-27 17:58:57.696,online
2018-04-27 17:59:07.800,online
2018-04-27 17:59:17.786,online
2018-04-27 17:59:27.731,online
2018-04-27 17:59:37.751,online
2018-04-27 17:59:47.755,online
2018-04-27 17:59:57.818,online
2018-04-27 18:00:17.667,offline
2018-04-27 18:00:37.669,offline
2018-04-27 18:00:57.668,offline
2018-04-27 18:01:17.668,offline
2018-04-27 18:01:37.641,offline
2018-04-27 18:01:57.668,offline
2018-04-27 18:02:17.660,offline
2018-04-27 18:02:37.640,offline
2018-04-27 18:02:57.668,offline
2018-04-27 18:03:17.668,offline
2018-04-27 18:03:37.668,offline
2018-04-27 18:03:57.668,offline
2018-04-27 18:04:17.668,offline
2018-04-27 18:04:37.669,offline
2018-04-27 18:04:57.667,offline
2018-04-27 18:05:07.700,online
2018-04-27 18:05:17.725,online
2018-04-27 18:05:27.670,online
2018-04-27 18:05:37.701,online
2018-04-27 18:05:47.670,online
2018-04-27 18:06:07.667,offline
2018-04-27 18:06:17.747,online
2018-04-27 18:06:27.673,online
2018-04-27 18:06:37.764,online
2018-04-27 18:06:47.802,online
2018-04-27 18:06:57.836,online
2018-04-27 18:07:07.772,online
2018-04-27 18:07:17.814,online
2018-04-27 18:07:27.752,online
2018-04-27 18:07:37.790,online
2018-04-27 18:07:57.667,offline
2018-04-27 18:08:07.782,online
2018-04-27 18:08:17.770,online
2018-04-27 18:08:27.778,online
2018-04-27 18:08:37.836,online
2018-04-27 18:08:47.755,online
2018-04-27 18:08:57.850,online
2018-04-27 18:09:07.669,online
2018-04-27 18:09:27.668,offline
2018-04-27 18:09:37.673,online
2018-04-27 18:09:47.725,online
2018-04-27 18:09:57.765,online
2018-04-27 18:10:07.691,online
2018-04-27 18:10:17.783,online
2018-04-27 18:10:27.816,online
2018-04-27 18:10:37.749,online
2018-04-27 18:10:47.751,online
2018-04-27 18:10:57.839,online
2018-04-27 18:11:17.667,offline
2018-04-27 18:11:27.830,online
2018-04-27 18:11:37.773,online
2018-04-27 18:11:47.773,online
2018-04-27 18:11:57.808,online
2018-04-27 18:12:07.847,online
2018-04-27 18:12:17.761,online
2018-04-27 18:12:27.810,online
2018-04-27 18:12:37.841,online
2018-04-27 18:12:47.782,online
2018-04-27 18:12:57.816,online
2018-04-27 18:13:07.750,online
2018-04-27 18:13:17.784,online
2018-04-27 18:13:27.819,online
2018-04-27 18:13:37.749,online
2018-04-27 18:13:47.791,online
2018-04-27 18:13:57.822,online
2018-04-27 18:14:07.832,online
2018-04-27 18:14:17.774,online
2018-04-27 18:14:27.826,online
2018-04-27 18:14:37.756,online
2018-04-27 18:14:47.791,online
2018-04-27 18:14:57.828,online
2018-04-27 18:15:07.741,online
2018-04-27 18:15:27.667,offline
2018-04-27 18:15:47.667,offline
2018-04-27 18:16:07.668,offline
2018-04-27 18:16:27.660,offline
2018-04-27 18:16:47.667,offline
2018-04-27 18:17:07.667,offline
2018-04-27 18:17:27.660,offline
2018-04-27 18:17:47.668,offline
2018-04-27 18:18:07.668,offline
2018-04-27 18:18:27.668,offline
2018-04-27 18:18:47.668,offline
2018-04-27 18:19:07.668,offline
2018-04-27 18:19:27.668,offline
2018-04-27 18:19:47.668,offline
2018-04-27 18:20:07.667,offline
2018-04-27 18:20:27.669,offline
2018-04-27 18:20:47.667,offline
2018-04-27 18:21:07.669,offline
2018-04-27 18:21:27.668,offline
2018-04-27 18:21:47.668,offline
2018-04-27 18:21:57.672,online
2018-04-27 18:22:17.668,offline
2018-04-27 18:22:37.667,offline
2018-04-27 18:22:57.668,offline
2018-04-27 18:23:17.668,offline
2018-04-27 18:23:37.669,offline
2018-04-27 18:23:57.667,offline
2018-04-27 18:24:17.667,offline
2018-04-27 18:24:37.669,offline
2018-04-27 18:24:57.667,offline
2018-04-27 18:25:17.669,offline
2018-04-27 18:25:37.620,offline
2018-04-27 18:25:57.668,offline
2018-04-27 18:26:17.669,offline
2018-04-27 18:26:37.669,offline
2018-04-27 18:26:57.667,offline
2018-04-27 18:27:17.667,offline
2018-04-27 18:27:37.669,offline
2018-04-27 18:27:57.667,offline
2018-04-27 18:28:17.668,offline
2018-04-27 18:28:37.615,offline
2018-04-27 18:28:57.668,offline
2018-04-27 18:29:17.640,offline
2018-04-27 18:29:37.668,offline
2018-04-27 18:29:57.668,offline
2018-04-27 18:30:17.668,offline
2018-04-27 18:30:37.663,offline
2018-04-27 18:30:57.667,offline
2018-04-27 18:31:17.669,offline
2018-04-27 18:31:37.667,offline
2018-04-27 18:31:57.667,offline
2018-04-27 18:32:17.667,offline
2018-04-27 18:32:37.667,offline
2018-04-27 18:32:57.669,offline
2018-04-27 18:33:17.668,offline
2018-04-27 18:33:37.668,offline
2018-04-27 18:33:57.667,offline
2018-04-27 18:34:17.667,offline
2018-04-27 18:34:37.669,offline
2018-04-27 18:34:57.667,offline
2018-04-27 18:35:17.668,offline
2018-04-27 18:35:37.660,offline
2018-04-27 18:35:57.668,offline
2018-04-27 18:36:17.668,offline
2018-04-27 18:36:37.667,offline
2018-04-27 18:36:57.668,offline
2018-04-27 18:37:17.668,offline
2018-04-27 18:37:37.667,offline
2018-04-27 18:37:57.668,offline
2018-04-27 18:38:17.667,offline
2018-04-27 18:38:37.667,offline
2018-04-27 18:38:57.669,offline
2018-04-27 18:39:17.630,offline
2018-04-27 18:39:37.667,offline
2018-04-27 18:39:57.668,offline
2018-04-27 18:40:17.668,offline
2018-04-27 18:40:37.667,offline
2018-04-27 18:40:57.668,offline
2018-04-27 18:41:17.662,offline
2018-04-27 18:41:37.668,offline
2018-04-27 18:41:57.669,offline
2018-04-27 18:42:17.667,offline
2018-04-27 18:42:37.669,offline
2018-04-27 18:42:57.667,offline
2018-04-27 18:43:17.669,offline
2018-04-27 18:43:37.667,offline
2018-04-27 18:43:57.669,offline
2018-04-27 18:44:17.640,offline
2018-04-27 18:44:37.650,offline
2018-04-27 18:44:57.669,offline
2018-04-27 18:45:17.668,offline
